Season,Race,Driver,Start,Mid Race,Finish,High Pos.,Low Pos.,Avg. Pos.,Pass Diff.,Green Flag Passes,Green Flag Times Passed,Quality Passes,Pct. Quality Passes,Fastest Lap,Top 15 Laps,Pct. Top 15 Laps,Laps Led,Pct. Laps Led,Total Laps,Driver Rating
2020,31,William Byron,21,2,4,1,34,11,0,356,356,221,62.1,3,136,68,1,0.5,200,93
2020,31,Ryan Newman,19,21,5,6,35,20,17,292,275,78,26.7,7,44,22,0,0,200,71.1
2020,31,Chris Buescher,15,12,6,1,32,10,16,356,340,236,66.3,4,140,70,15,7.5,200,101.6
2020,31,Tyler Reddick,30,14,7,1,38,15,16,430,414,248,57.7,12,122,61,2,1,200,79.1
2020,31,John Hunter Nemechek,23,19,8,1,29,16,27,381,354,179,47,6,95,47.5,0,0,200,74.3
2020,31,Brennan Poole,32,22,9,3,37,21,-11,215,226,76,35.3,6,49,24.5,0,0,200,63.3
2020,31,Ryan Preece,25,13,10,2,27,11,2,390,388,253,64.9,7,144,72,0,0,200,96.4
2020,31,Justin Haley,35,33,11,2,37,27,-48,60,108,12,20,3,13,6.5,0,0,200,51.7
2020,31,Austin Dillon,12,9,12,3,33,20,32,283,251,137,48.4,5,60,30,0,0,200,70
2020,31,Quin Houff,33,23,13,5,36,24,-42,169,211,47,27.8,1,41,20.5,0,0,200,55.1
2020,31,Alex Bowman,4,30,14,2,32,18,15,314,299,146,46.5,2,74,37,0,0,200,74.3
2020,31,Timmy Hill,37,28,15,1,37,24,-17,149,166,18,12.1,0,23,11.5,1,0.5,200,53.7
2020,31,Matt Kenseth,20,6,16,3,36,15,-27,301,328,216,71.8,3,126,63,0,0,200,67
2020,31,Joey Gase,36,24,17,4,36,26,16,74,58,0,0,2,9,4.5,0,0,200,45.8
2020,31,Brad Keselowski,7,17,18,1,29,8,23,339,316,252,74.3,5,166,83,6,3,200,100.6
2020,31,Cody Ware,34,27,19,1,34,23,-49,148,197,27,18.2,1,27,13.5,1,0.5,200,49.3
2020,31,Kevin Harvick,5,31,20,1,32,17,-30,209,239,126,60.3,10,84,42,2,1,200,60
2020,31,Matt DiBenedetto,13,16,21,1,24,10,-4,375,379,291,77.6,3,155,77.5,10,5,200,79.2
2020,31,Chase Elliott,10,1,22,1,29,8,11,377,366,307,81.4,3,173,86.5,41,20.5,200,94
2020,31,"Martin Truex, Jr.",3,18,23,1,32,13,-17,308,325,214,69.5,2,124,62.6,6,3,198,74
2020,31,Bubba Wallace,27,5,24,1,38,13,13,371,358,207,55.8,7,124,64.6,10,5.2,192,87.6
2020,31,Ryan Blaney,14,32,25,1,32,15,27,342,315,258,75.4,2,130,67.7,10,5.2,192,77.4
2020,31,Joey Logano,8,15,26,1,31,9,61,304,243,232,76.3,6,152,80.9,45,23.9,188,104.6
2020,31,Kyle Busch,6,25,27,1,33,19,19,279,260,164,58.8,5,70,37.2,0,0,188,53.8
2020,31,Corey LaJoie,29,34,28,27,37,32,0,12,12,0,0,6,0,0,0,0,188,42.5
2020,31,Jimmie Johnson,17,4,29,1,29,20,-19,203,222,113,55.7,2,60,45.1,1,0.8,133,71.5
2020,31,James Davison,38,37,30,7,38,35,-2,27,29,0,0,3,1,0.8,0,0,118,34
2020,31,Cole Custer,18,20,31,1,25,21,7,253,246,152,60.1,3,70,64.8,0,0,108,83.6
2020,31,Kurt Busch,2,3,32,1,31,21,-26,173,199,120,69.4,0,71,65.7,0,0,108,80.7
2020,31,Clint Bowyer,9,8,33,3,30,22,1,192,191,125,65.1,6,63,58.3,0,0,108,75.7
2020,31,Daniel Suarez,31,7,34,2,36,24,32,228,196,105,46.1,3,52,48.1,0,0,108,74.1
2020,31,Brendan Gaughan,39,26,35,3,39,31,3,73,70,8,11,2,4,3.7,0,0,108,35.7
2020,31,Michael McDowell,24,35,36,1,36,30,-28,86,114,26,30.2,5,18,22.8,1,1.3,79,36.2
2020,31,Aric Almirola,11,36,37,1,21,28,7,128,121,116,90.6,1,56,98.2,9,15.8,57,73.8
2020,31,"Ricky Stenhouse, Jr.",26,38,38,21,37,38,-4,25,29,0,0,0,0,0,0,0,8,26.3
2020,31,Christopher Bell,22,39,39,22,39,39,-4,1,5,0,0,0,0,0,0,0,1,23.2
2020,30,Kurt Busch,9,21,1,1,29,13,11,120,109,64,53.3,7,185,69,29,10.8,268,101
2020,30,Matt DiBenedetto,19,13,2,1,23,8,5,93,88,70,75.3,3,252,94,8,3,268,101
2020,30,Denny Hamlin,10,6,3,1,23,4,6,95,89,69,72.6,51,266,99.3,121,45.1,268,138.5
2020,30,"Martin Truex, Jr.",11,8,4,1,29,7,3,128,125,83,64.8,11,253,94.4,0,0,268,109.3
2020,30,Alex Bowman,8,7,5,1,22,6,0,91,91,72,79.1,20,259,96.6,5,1.9,268,114.3
2020,30,Kyle Busch,2,14,6,1,28,9,-9,110,119,49,44.5,4,226,84.3,6,2.2,268,102.1
2020,30,Ryan Blaney,15,11,7,1,21,8,19,115,96,93,80.9,17,261,97.4,1,0.4,268,106.4
2020,30,Erik Jones,13,25,8,4,31,15,0,123,123,62,50.4,2,154,57.5,0,0,268,85
2020,30,Chris Buescher,16,2,9,1,28,18,4,121,117,33,27.3,1,68,25.4,10,3.7,268,75
2020,30,Kevin Harvick,1,10,10,1,27,9,-3,135,138,73,54.1,7,239,89.2,0,0,268,97
2020,30,Jimmie Johnson,18,29,11,4,32,17,17,132,115,62,47,1,132,49.3,0,0,268,81.9
2020,30,Clint Bowyer,6,17,12,3,24,11,-24,124,148,92,74.2,3,235,87.7,0,0,268,87.4
2020,30,Brad Keselowski,12,16,13,1,29,14,11,173,162,97,56.1,3,177,66,2,0.7,268,80.4
2020,30,Joey Logano,5,31,14,1,32,19,-3,91,94,24,26.4,13,92,34.3,1,0.4,268,102.4
2020,30,Ryan Newman,27,3,15,2,29,20,11,113,102,20,17.7,0,62,23.1,0,0,268,63.2
2020,30,Cole Custer,22,18,16,5,25,17,-4,138,142,43,31.2,4,70,26.1,0,0,268,71.8
2020,30,Aric Almirola,4,15,17,4,25,15,-17,125,142,56,44.8,0,180,67.2,0,0,268,73.5
2020,30,Matt Kenseth,20,23,18,5,30,20,-11,130,141,28,21.5,0,29,10.8,0,0,268,61.5
2020,30,Ryan Preece,21,26,19,18,32,25,1,93,92,0,0,1,0,0,0,0,268,52.2
2020,30,John Hunter Nemechek,25,20,20,2,30,19,7,137,130,34,24.8,3,61,22.8,0,0,268,64.7
2020,30,Michael McDowell,17,22,21,4,23,18,-19,119,138,23,19.3,0,39,14.6,0,0,268,63.5
2020,30,Chase Elliott,3,5,22,1,22,4,-8,88,96,65,73.9,50,264,98.5,73,27.2,268,113.2
2020,30,"Ricky Stenhouse, Jr.",33,24,23,8,33,23,17,148,131,16,10.8,2,13,4.9,0,0,268,56.5
2020,30,Christopher Bell,26,19,24,2,33,18,31,149,118,39,26.2,2,81,30.2,0,0,268,66.7
2020,30,William Byron,28,1,25,1,32,15,15,139,124,37,26.6,10,136,50.7,12,4.5,268,73.7
2020,30,Ty Dillon,24,27,26,12,31,25,-9,80,89,2,2.5,0,4,1.5,0,0,267,47.3
2020,30,Corey LaJoie,31,4,27,3,32,24,-3,84,87,14,16.7,1,40,15,0,0,267,48.7
2020,30,Bubba Wallace,23,28,28,14,30,25,-15,79,94,5,6.3,1,12,4.5,0,0,266,49.7
2020,30,Daniel Suarez,29,32,29,19,32,30,1,36,35,0,0,2,0,0,0,0,265,42.2
2020,30,Brennan Poole,35,30,30,5,35,31,-1,23,24,0,0,0,2,0.8,0,0,265,39.5
2020,30,Gray Gaulding,30,33,31,30,36,33,-1,11,12,0,0,0,0,0,0,0,262,36.3
2020,30,Austin Dillon,7,9,32,3,34,13,-7,73,80,51,69.9,5,191,73.2,0,0,261,79.2
2020,30,J.J. Yeley,37,34,33,30,37,33,2,13,11,0,0,0,0,0,0,0,261,35.7
2020,30,Quin Houff,32,35,34,32,37,35,-5,8,13,0,0,0,0,0,0,0,259,32.7
2020,30,Joey Gase,34,37,35,34,37,36,-2,5,7,0,0,0,0,0,0,0,256,30
2020,30,Josh Bilicki,38,36,36,36,38,36,2,5,3,0,0,2,0,0,0,0,227,27.5
2020,30,Timmy Hill,36,38,37,35,38,38,-2,4,6,0,0,3,0,0,0,0,160,26.7
2020,30,Tyler Reddick,14,12,38,8,33,29,-20,68,88,25,36.8,3,37,23.6,0,0,157,44.7
2020,30,Chad Finchum,39,39,39,39,39,39,0,0,0,0,0,0,0,0,0,0,19,23.2
2020,29,Kevin Harvick,4,2,1,1,13,3,10,30,20,29,96.7,71,500,100,226,45.2,500,142.7
2020,29,Kyle Busch,9,1,2,1,33,5,35,66,31,25,37.9,57,432,86.4,159,31.8,500,123.7
2020,29,Erik Jones,20,9,3,3,33,12,28,91,63,30,33,24,339,67.8,0,0,500,98.6
2020,29,Tyler Reddick,17,13,4,1,18,10,-2,55,57,55,100,19,479,95.8,0,0,500,102.2
2020,29,Aric Almirola,10,7,5,1,18,10,3,70,67,50,71.4,11,446,89.2,1,0.2,500,98.1
2020,29,Clint Bowyer,11,8,6,1,22,10,-3,60,63,37,61.7,14,355,71,0,0,500,96
2020,29,Chase Elliott,6,3,7,1,14,4,6,30,24,30,100,41,500,100.2,23,4.6,499,115.9
2020,29,Chris Buescher,23,14,8,3,24,16,-1,57,58,17,29.8,9,260,52.1,0,0,499,76.5
2020,29,Ryan Preece,22,19,9,9,27,19,7,58,51,10,17.2,0,131,26.3,0,0,499,69.5
2020,29,Michael McDowell,26,24,10,6,28,20,3,41,38,8,19.5,0,114,22.9,0,0,498,64.8
2020,29,Joey Logano,2,4,11,1,24,7,-20,34,54,17,50,13,458,92,0,0,498,108.5
2020,29,Austin Dillon,5,10,12,5,24,14,-2,73,75,42,57.5,5,350,70.3,0,0,498,78
2020,29,Ryan Blaney,14,11,13,3,28,14,1,97,96,56,57.7,31,319,64.1,0,0,498,84.3
2020,29,Matt Kenseth,19,16,14,10,26,18,-7,80,87,32,40,1,181,36.3,0,0,498,68.5
2020,29,Kurt Busch,13,5,15,3,26,13,-8,54,62,22,40.7,27,279,56,0,0,498,97.2
2020,29,Alex Bowman,8,6,16,1,27,13,-9,57,66,27,47.4,21,298,59.8,0,0,498,97.6
2020,29,Jimmie Johnson,24,15,17,6,32,15,24,96,72,39,40.6,12,277,55.6,0,0,498,76.6
2020,29,Ty Dillon,28,23,18,7,29,22,-2,63,65,0,0,1,5,1,0,0,497,57
2020,29,Matt DiBenedetto,16,25,19,1,29,14,-17,63,80,24,38.1,22,291,58.6,7,1.4,497,76.9
2020,29,John Hunter Nemechek,31,18,20,13,31,20,6,88,82,1,1.1,2,7,1.4,0,0,497,60.6
2020,29,Denny Hamlin,7,22,21,1,31,17,10,84,74,22,26.2,12,177,35.6,1,0.2,497,69.5
2020,29,Bubba Wallace,27,17,22,7,32,17,5,76,71,36,47.4,8,262,52.7,0,0,497,67
2020,29,Cole Custer,12,21,23,10,26,21,-4,42,46,9,21.4,0,76,15.3,0,0,497,59
2020,29,"Martin Truex, Jr.",3,28,24,3,29,21,-20,27,47,16,59.3,5,172,34.7,0,0,496,73.5
2020,29,Ryan Newman,25,27,25,22,34,26,3,32,29,0,0,1,0,0,0,0,496,50
2020,29,Daniel Suarez,29,26,26,21,31,27,-2,50,52,0,0,0,0,0,0,0,495,50.2
2020,29,Gray Gaulding,37,30,27,8,37,30,-2,8,10,0,0,0,1,0.2,0,0,488,45
2020,29,Christopher Bell,18,20,28,1,28,14,6,115,109,56,48.7,15,305,62.6,1,0.2,487,71.9
2020,29,Quin Houff,33,31,29,28,36,31,-5,7,12,0,0,0,0,0,0,0,483,40.8
2020,29,J.J. Yeley,32,34,30,30,40,34,5,20,15,0,0,0,0,0,0,0,479,35.5
2020,29,Joey Gase,36,36,31,31,40,36,-4,8,12,0,0,3,0,0,0,0,463,30.5
2020,29,Garrett Smithley,40,35,32,32,40,35,8,10,2,0,0,0,0,0,0,0,436,32.5
2020,29,Corey LaJoie,30,29,33,6,38,29,-1,29,30,0,0,0,1,0.2,0,0,419,43.7
2020,29,Brad Keselowski,1,12,34,1,36,18,-31,34,65,23,67.6,16,254,61.7,82,19.9,412,81.8
2020,29,James Davison,35,33,35,31,40,34,6,12,6,0,0,0,0,0,0,0,401,32.3
2020,29,Reed Sorenson,34,38,36,27,38,37,-11,4,15,0,0,0,0,0,0,0,317,35.5
2020,29,Timmy Hill,38,32,37,10,38,34,-7,9,16,0,0,0,1,0.3,0,0,313,36.5
2020,29,William Byron,15,37,38,3,20,25,0,39,39,38,97.4,8,230,99.1,0,0,232,57.3
2020,29,Josh Bilicki,39,39,39,35,40,39,-3,4,7,0,0,0,0,0,0,0,53,23.8
2020,29,"Ricky Stenhouse, Jr.",21,40,40,16,29,39,0,8,8,0,0,0,0,0,0,0,28,30.2
2020,28,Brad Keselowski,9,2,1,1,12,3,8,51,43,39,76.5,44,400,100,192,48,400,139.9
2020,28,"Martin Truex, Jr.",14,4,2,1,25,6,7,67,60,50,74.6,11,395,98.8,0,0,400,115
2020,28,Joey Logano,2,3,3,1,13,3,-3,58,61,38,65.5,27,400,100,45,11.2,400,119.5
2020,28,Austin Dillon,3,1,4,1,29,6,28,94,66,46,48.9,56,366,91.5,55,13.8,400,118
2020,28,Chase Elliott,12,7,5,1,15,7,4,64,60,52,81.2,11,400,100,2,0.5,400,104.8
2020,28,Kyle Busch,6,5,6,1,32,9,13,75,62,45,60,16,344,86,4,1,400,99.7
2020,28,Kevin Harvick,1,24,7,1,27,8,-9,106,115,56,52.8,49,345,86.2,41,10.2,400,115.5
2020,28,Aric Almirola,10,6,8,3,28,9,-3,79,82,43,54.4,5,368,92,0,0,400,95.1
2020,28,Alex Bowman,4,11,9,3,24,8,-9,67,76,41,61.2,6,396,99,0,0,400,96.3
2020,28,Clint Bowyer,11,12,10,6,30,11,0,87,87,55,63.2,5,391,97.8,0,0,400,87.1
2020,28,Tyler Reddick,22,15,11,8,30,16,-8,81,89,41,50.6,4,238,59.5,0,0,400,76.5
2020,28,Denny Hamlin,7,14,12,1,28,12,17,95,78,36,37.9,17,300,75.2,45,11.3,399,85.1
2020,28,Kurt Busch,8,8,13,1,23,10,-9,79,88,43,54.4,6,392,98.2,15,3.8,399,81.3
2020,28,Cole Custer,13,9,14,4,29,12,-4,72,76,38,52.8,3,311,77.9,0,0,399,80.8
2020,28,Christopher Bell,26,13,15,7,33,18,32,100,68,23,23,9,185,46.4,0,0,399,73.7
2020,28,Matt Kenseth,19,10,16,2,29,13,2,98,96,50,51,13,323,81,0,0,399,71.8
2020,28,Matt DiBenedetto,16,28,17,5,31,18,-12,81,93,22,27.2,7,102,25.6,0,0,399,77
2020,28,"Ricky Stenhouse, Jr.",23,22,18,4,29,18,24,121,97,36,29.8,31,100,25.1,0,0,398,76.2
2020,28,Ryan Blaney,15,16,19,10,33,19,19,94,75,12,12.8,7,52,13.1,0,0,398,66.3
2020,28,Ryan Preece,24,18,20,16,30,23,-7,72,79,0,0,0,0,0,0,0,398,56.3
2020,28,William Byron,5,23,21,4,31,19,-14,87,101,15,17.2,6,95,23.9,0,0,398,69.9
2020,28,Erik Jones,17,17,22,11,31,20,2,91,89,11,12.1,6,14,3.5,0,0,398,61.3
2020,28,Ryan Newman,21,21,23,9,29,20,-7,93,100,11,11.8,4,13,3.3,0,0,397,55.2
2020,28,Chris Buescher,25,25,24,12,31,24,-15,61,76,3,4.9,0,4,1,0,0,397,53
2020,28,Michael McDowell,20,29,25,12,31,25,-7,63,70,2,3.2,6,1,0.3,0,0,397,52.6
2020,28,Bubba Wallace,30,20,26,6,30,24,-9,64,73,10,15.6,3,22,5.5,0,0,397,54
2020,28,Corey LaJoie,34,19,27,13,34,25,-4,79,83,4,5.1,3,4,1,0,0,396,43.5
2020,28,Ty Dillon,27,26,28,16,31,26,-4,60,64,0,0,1,0,0,0,0,396,48.9
2020,28,Daniel Suarez,28,27,29,1,34,29,-8,70,78,4,5.7,1,3,0.8,0,0,396,41
2020,28,John Hunter Nemechek,31,30,30,9,34,28,-2,71,73,6,8.5,9,6,1.5,0,0,396,44.7
2020,28,Jimmie Johnson,18,31,31,15,33,29,-9,27,36,3,11.1,11,27,6.8,0,0,395,54.7
2020,28,Quin Houff,33,33,32,32,38,33,0,13,13,0,0,0,0,0,0,0,390,31.3
2020,28,Brennan Poole,29,32,33,1,37,32,-4,25,29,0,0,0,2,0.5,1,0.3,390,36.2
2020,28,J.J. Yeley,32,34,34,19,37,34,-11,24,35,0,0,0,0,0,0,0,388,33.3
2020,28,Joey Gase,36,37,35,33,38,37,-2,13,15,0,0,0,0,0,0,0,387,25.3
2020,28,Reed Sorenson,35,35,36,32,38,35,5,26,21,0,0,1,0,0,0,0,387,29.1
2020,28,James Davison,38,36,37,33,38,36,0,19,19,0,0,0,0,0,0,0,385,26.5
2020,28,Timmy Hill,37,38,38,4,38,37,-2,4,6,0,0,1,1,1,0,0,100,27.9
2020,27,Kevin Harvick,8,2,1,1,30,6,17,97,80,55,56.7,25,344,93.7,32,8.7,367,127.5
2020,27,Austin Dillon,12,7,2,2,34,13,18,116,98,43,37.1,5,258,70.3,0,0,367,94.6
2020,27,Joey Logano,13,11,3,3,25,10,9,96,87,48,50,5,298,81.2,0,0,367,98.4
2020,27,Erik Jones,30,8,4,2,30,9,30,108,78,59,54.6,10,329,89.6,0,0,367,101.7
2020,27,William Byron,3,12,5,3,22,10,9,84,75,59,70.2,3,323,88,0,0,367,96.3
2020,27,Alex Bowman,4,5,6,1,24,8,12,104,92,48,46.2,18,351,95.6,1,0.3,367,109.3
2020,27,Kyle Busch,15,6,7,1,29,8,7,85,78,58,68.2,15,361,98.4,0,0,367,101.3
2020,27,Kurt Busch,16,9,8,1,25,8,-3,71,74,49,69,20,354,96.5,5,1.4,367,97.7
2020,27,Aric Almirola,10,16,9,4,28,13,15,99,84,43,43.4,1,277,75.5,0,0,367,85.4
2020,27,Clint Bowyer,9,10,10,5,22,11,-6,75,81,47,62.7,4,343,93.5,0,0,367,86.5
2020,27,Brad Keselowski,5,20,11,5,34,17,-7,102,109,32,31.4,3,190,51.8,0,0,367,79.2
2020,27,Cole Custer,14,18,12,7,30,17,4,108,104,30,27.8,2,122,33.2,0,0,367,78.6
2020,27,Denny Hamlin,2,3,13,1,19,5,-17,55,72,43,78.2,31,345,94,19,5.2,367,107.7
2020,27,Matt Kenseth,26,13,14,7,30,18,0,110,110,22,20,0,98,26.7,0,0,367,75.5
2020,27,Ryan Newman,31,15,15,7,33,20,19,119,100,17,14.3,5,39,10.6,0,0,367,68.4
2020,27,Michael McDowell,19,26,16,11,34,23,7,100,93,4,4,0,7,1.9,0,0,367,58
2020,27,Ryan Preece,35,22,17,13,35,23,10,107,97,4,3.7,1,10,2.7,0,0,367,60
2020,27,Jimmie Johnson,22,4,18,2,26,9,14,108,94,60,55.6,15,319,86.9,0,0,367,90.3
2020,27,"Ricky Stenhouse, Jr.",29,19,19,4,29,18,17,127,110,24,18.9,2,107,29.2,0,0,367,68.6
2020,27,Chase Elliott,1,14,20,1,20,5,-20,65,85,48,73.8,42,361,98.4,114,31.1,367,106.7
2020,27,Matt DiBenedetto,11,25,21,7,32,21,-25,86,111,20,23.3,0,53,14.5,0,0,366,56.8
2020,27,"Martin Truex, Jr.",6,1,22,1,22,3,-19,47,66,33,70.2,90,352,96.2,196,53.6,366,126.6
2020,27,Tyler Reddick,24,23,23,3,24,18,-1,94,95,31,33,6,161,44,0,0,366,68.2
2020,27,Ryan Blaney,7,30,24,7,31,22,15,95,80,10,10.5,7,33,9,0,0,366,61.5
2020,27,Daniel Suarez,28,29,25,6,33,28,-11,70,81,6,8.6,0,1,0.3,0,0,364,44.2
2020,27,Chris Buescher,20,17,26,7,31,21,-10,73,83,6,8.2,12,37,10.2,0,0,364,64.8
2020,27,Ty Dillon,25,27,27,2,32,26,-7,91,98,3,3.3,0,4,1.1,0,0,363,46.3
2020,27,Brennan Poole,23,32,28,2,34,30,-5,54,59,3,5.6,0,2,0.6,0,0,362,40.5
2020,27,Ross Chastain,34,33,29,15,37,32,4,20,16,0,0,1,1,0.3,0,0,360,37.4
2020,27,J.J. Yeley,37,34,30,6,37,32,0,51,51,3,5.9,0,1,0.3,0,0,360,37.3
2020,27,Quin Houff,32,36,31,31,37,34,1,15,14,0,0,0,0,0,0,0,357,33.7
2020,27,Josh Bilicki,38,35,32,31,38,34,-2,13,15,0,0,0,0,0,0,0,356,32.2
2020,27,Joey Gase,39,37,33,33,39,36,4,4,0,0,0,0,0,0,0,0,351,28.5
2020,27,Christopher Bell,21,21,34,13,34,25,-6,64,70,1,1.6,3,1,0.3,0,0,349,51.8
2020,27,Timmy Hill,33,39,35,33,39,38,3,4,1,0,0,4,0,0,0,0,296,26.1
2020,27,John Hunter Nemechek,18,24,36,14,34,28,-3,62,65,1,1.6,0,3,1.2,0,0,245,43.7
2020,27,Corey LaJoie,27,28,37,2,31,31,-17,55,72,5,9.1,0,4,1.7,0,0,234,39.3
2020,27,Bubba Wallace,17,31,38,2,38,29,-43,63,106,7,11.1,1,16,7.4,0,0,217,46.4
2020,27,James Davison,36,38,39,34,37,38,-2,7,9,0,0,0,0,0,0,0,162,25.3
2020,26,William Byron,6,31,1,1,36,13,24,266,242,159,59.8,7,104,63.4,24,14.6,164,103.7
2020,26,Chase Elliott,27,26,2,2,34,16,21,279,258,154,55.2,7,81,49.4,0,0,164,88.4
2020,26,Denny Hamlin,10,5,3,1,35,10,47,311,264,243,78.1,7,136,82.9,9,5.5,164,102
2020,26,"Martin Truex, Jr.",2,12,4,1,28,12,-12,261,273,153,58.6,5,114,69.5,14,8.5,164,97.6
2020,26,Bubba Wallace,21,3,5,1,36,15,6,338,332,154,45.6,2,82,50,0,0,164,84.2
2020,26,Ryan Blaney,9,11,6,1,29,13,21,273,252,126,46.2,0,101,61.6,1,0.6,164,92.5
2020,26,Alex Bowman,8,29,7,1,34,15,-15,258,273,149,57.8,5,95,57.9,1,0.6,164,88.1
2020,26,Brendan Gaughan,40,23,8,3,40,30,13,81,68,11,13.6,3,8,4.9,0,0,164,53
2020,26,Chris Buescher,17,16,9,2,35,18,-4,235,239,79,33.6,1,48,29.3,0,0,164,69
2020,26,Brad Keselowski,4,22,10,1,37,19,0,248,248,120,48.4,11,62,37.8,1,0.6,164,73.9
2020,26,John Hunter Nemechek,24,7,11,1,30,14,9,242,233,126,52.1,2,97,59.1,0,0,164,88.9
2020,26,Matt DiBenedetto,15,8,12,1,32,12,-3,341,344,233,68.3,1,127,77.4,0,0,164,90.5
2020,26,Christopher Bell,23,33,13,1,35,15,3,309,306,160,51.8,10,97,59.1,2,1.2,164,78.6
2020,26,Michael McDowell,26,14,14,1,31,15,24,283,259,128,45.2,2,91,55.5,2,1.2,164,88.3
2020,26,Brennan Poole,32,35,15,2,36,26,-19,121,140,14,11.6,7,20,12.2,0,0,164,54.4
2020,26,Ross Chastain,36,21,16,7,37,29,4,44,40,0,0,0,3,1.8,0,0,164,46.8
2020,26,Jimmie Johnson,7,24,17,1,30,13,-17,270,287,191,70.7,4,104,63.4,0,0,164,86.5
2020,26,Aric Almirola,5,20,18,1,36,25,-21,104,125,24,23.1,4,21,12.8,1,0.6,164,50.8
2020,26,Clint Bowyer,14,19,19,2,38,21,16,176,160,74,42,6,51,31.1,0,0,164,57.2
2020,26,Kevin Harvick,1,18,20,1,37,22,-42,168,210,82,48.8,2,47,28.7,6,3.7,164,55.4
2020,26,Corey LaJoie,25,9,21,1,37,25,-4,168,172,39,23.2,4,30,18.4,0,0,163,51
2020,26,Ty Dillon,29,2,22,1,33,19,-6,273,279,65,23.8,6,40,24.5,0,0,163,62.4
2020,26,Quin Houff,34,36,23,11,37,32,-25,52,77,1,1.9,1,1,0.6,0,0,162,41
2020,26,Timmy Hill,35,34,24,20,38,35,-1,36,37,0,0,1,0,0,0,0,161,37.6
2020,26,Austin Dillon,12,30,25,3,37,24,12,200,188,44,22,7,31,19.3,0,0,161,62.1
2020,26,Daniel Suarez,30,1,26,1,32,17,13,239,226,77,32.2,3,51,32.1,19,11.9,159,73.3
2020,26,Joey Logano,3,10,27,1,29,8,9,208,199,155,74.5,4,138,87.3,36,22.8,158,96.7
2020,26,Matt Kenseth,19,27,28,3,35,19,-9,311,320,121,38.9,2,53,33.5,0,0,158,66.6
2020,26,Tyler Reddick,18,32,29,1,37,16,1,319,318,209,65.5,4,91,57.6,1,0.6,158,72
2020,26,Cole Custer,16,15,30,2,34,19,-16,198,214,72,36.4,3,66,41.8,0,0,158,63.7
2020,26,Joey Gase,37,38,31,31,38,37,-1,9,10,0,0,0,0,0,0,0,158,31
2020,26,"Ricky Stenhouse, Jr.",31,6,32,1,36,17,16,204,188,113,55.4,7,86,55.5,0,0,155,76.1
2020,26,Kyle Busch,11,4,33,1,31,8,-17,147,164,130,88.4,1,145,95.4,31,20.4,152,102.8
2020,26,Kurt Busch,13,25,34,1,33,16,-9,220,229,112,50.9,6,75,49.7,1,0.7,151,82
2020,26,Erik Jones,20,28,35,1,31,15,0,233,233,165,70.8,2,92,60.9,15,9.9,151,87.2
2020,26,Ryan Newman,22,13,36,1,31,19,7,205,198,76,37.1,1,59,39.1,0,0,151,68.5
2020,26,Ryan Preece,28,17,37,4,36,25,-13,165,178,22,13.3,5,13,8.6,0,0,151,58
2020,26,Josh Bilicki,39,39,38,38,39,39,-3,0,3,0,0,0,0,0,0,0,151,25.8
2020,26,James Davison,38,37,39,21,38,35,-7,47,54,0,0,0,0,0,0,0,139,32.7
2020,26,J.J. Yeley,33,40,40,33,40,40,-2,0,2,0,0,0,0,0,0,0,3,23.2
2020,25,Kevin Harvick,17,1,1,1,26,3,19,28,9,19,67.9,107,298,95.8,223,71.7,311,149.2
2020,25,"Martin Truex, Jr.",19,5,2,2,27,7,12,21,9,17,81,10,287,92.3,0,0,311,113
2020,25,Jimmie Johnson,14,13,3,1,31,11,21,55,34,40,72.7,30,274,88.1,3,1,311,97.6
2020,25,William Byron,23,6,4,1,23,6,5,17,12,14,82.4,6,295,94.9,0,0,311,110
2020,25,Alex Bowman,21,9,5,2,32,10,24,36,12,16,44.4,13,252,81,0,0,311,103.7
2020,25,Joey Logano,13,2,6,1,13,4,9,19,10,19,100,21,311,100,15,4.8,311,118.2
2020,25,Aric Almirola,4,12,7,1,33,10,34,47,13,26,55.3,25,266,85.5,22,7.1,311,102.6
2020,25,Brad Keselowski,12,7,8,2,14,8,2,29,27,29,100,0,311,100,0,0,311,96.7
2020,25,Austin Dillon,6,14,9,3,29,12,6,41,35,23,56.1,5,258,83,0,0,311,89.8
2020,25,Cole Custer,10,10,10,6,25,10,6,29,23,29,100,2,305,98.1,0,0,311,95.1
2020,25,Kyle Busch,18,19,11,5,35,18,24,57,33,11,19.3,2,103,33.1,0,0,311,76.8
2020,25,Ryan Blaney,7,3,12,1,13,5,-3,10,13,10,100,9,311,100,37,11.9,311,106.5
2020,25,Kurt Busch,28,8,13,2,30,12,-10,24,34,12,50,0,267,85.9,0,0,311,83
2020,25,Chris Buescher,5,17,14,5,22,16,-12,28,40,12,42.9,1,121,38.9,0,0,311,79.1
2020,25,Matt Kenseth,22,18,15,14,29,18,-3,23,26,4,17.4,1,40,12.9,0,0,311,74.4
2020,25,Clint Bowyer,15,11,16,3,16,11,8,32,24,30,93.8,5,296,95.2,0,0,311,84.3
2020,25,Matt DiBenedetto,1,15,17,1,24,12,-9,12,21,9,75,3,190,61.1,11,3.5,311,79.4
2020,25,Tyler Reddick,8,16,18,4,26,16,-3,17,20,13,76.5,1,109,35,0,0,311,74.2
2020,25,Denny Hamlin,20,4,19,2,29,12,-10,31,41,18,58.1,12,220,70.7,0,0,311,92.4
